orbit_lat,orbit_lon,orbit_alt_km,power_battery_pct,power_solar_efficiency,power_fuel_pct,thermal_temp_c,compute_cpu_pct,compute_mem_pct,comms_signal_dbm,comms_snr_db,comms_noise_floor_db,comms_frequency_mhz,comms_latency_ms,comms_packet_loss_pct,command_seq_delta,auth_token_is_valid,security_auth_failures_last_min,security_active_sessions,label
0.0798,0.0535,550.08,87.23,0.924,75.966,20.74,73.13758612635364,69.16,-79.371,12.311,-94.743,2245.522,540.0836759128636,21.409000000000002,1,1,0,1,ddos
0.0799,0.0535,550.1,87.11,0.913,75.964,20.724,71.60563502067662,68.23275,-79.412,11.889,-94.019,2245.502,537.7802444360182,21.340874999999997,1,1,0,1,ddos
0.0799,0.0536,550.14,87.131,0.928,75.97,20.331,69.68616726745768,69.8495,-79.256,10.725,-94.222,2245.496,578.9022019739034,21.441750000000003,1,1,0,1,ddos
0.08,0.0536,550.19,87.035,0.926,75.99,20.119,71.34568762749312,69.75125,-79.304,12.654,-94.334,2245.471,574.5419378241079,21.368625,1,1,0,1,ddos
0.0801,0.0537,550.16,87.883,0.925,76.01,20.264,68.0255473854786,69.84899999999999,-80.475,13.707,-95.304,2245.489,572.545298760993,21.4895,1,1,0,1,ddos
0.0801,0.0537,550.1,88.318,0.927,76.002,20.622,69.15245303079485,72.37774999999999,-79.32,12.625,-93.999,2245.496,595.353634993884,21.329375,1,1,0,1,ddos
0.0802,0.0538,550.15,88.401,0.902,75.979,20.488,70.63367595564256,71.3305,-80.433,13.464,-94.494,2245.499,600.1417313374832,21.585250000000002,1,1,0,1,ddos
0.0803,0.0538,550.16,88.276,0.915,75.954,20.569,69.14470717666283,72.42625,-80.142,13.831,-95.202,2245.51,619.9430269834031,21.558124999999997,1,1,0,1,ddos
0.0803,0.0538,550.2,87.974,0.921,75.947,20.493,70.2647987588373,71.658,-81.667,13.162,-95.714,2245.46,624.7527805986583,21.7,1,1,0,1,ddos
0.0804,0.0539,550.24,88.085,0.915,75.934,20.862,69.47637498492449,71.90375,-82.193,13.732,-96.112,2245.495,622.5582712494935,21.737875000000003,1,1,0,1,ddos
0.0804,0.0539,550.23,87.981,0.925,75.962,21.124,67.07566455736382,71.20349999999999,-83.171,12.435,-95.824,2245.493,607.2845883039267,21.34075,1,1,0,1,ddos
0.0805,0.054,550.18,87.999,0.923,75.963,20.888,66.63189389658268,71.75925000000001,-82.536,12.703,-96.73,2245.489,614.3983576197795,21.163625,1,1,0,1,ddos
0.0806,0.054,550.23,87.958,0.932,75.974,21.069,66.2314360438726,69.465,-82.335,12.428,-96.776,2245.492,576.9319929158735,21.387500000000003,1,1,0,1,ddos
0.0806,0.054,550.28,88.162,0.941,75.978,21.103,67.17360363521107,68.28275,-81.835,13.986,-96.883,2245.499,596.31126382548,21.480375,1,1,0,1,ddos
0.0807,0.0541,550.24,88.323,0.949,75.991,21.632,71.317917838026,66.5295,-80.377,12.491,-96.252,2245.504,593.1841073118554,21.736250000000002,1,1,0,1,ddos
0.0807,0.0541,550.14,87.845,0.956,76.024,21.661,66.26545653531231,66.30625,-83.485,12.434,-96.073,2245.491,595.1059159854441,21.589125000000003,1,1,0,1,ddos
0.0808,0.0542,550.1,87.336,0.962,75.978,21.352,64.49016201350695,61.339,-81.739,12.226,-95.145,2245.457,563.1669243231142,21.453,1,1,0,1,ddos
0.0809,0.0542,550.07,87.744,0.957,75.978,21.033,64.09312625371047,60.16374999999999,-81.077,12.742,-95.075,2245.428,570.9852973644823,21.418875,1,1,0,1,ddos
0.0809,0.0542,550.08,87.735,0.936,75.976,20.971,70.42614911787899,61.6615,-80.862,12.984,-95.264,2245.4,588.7797936185069,21.32275,1,1,0,1,ddos
0.081,0.0543,550.04,87.732,0.923,75.965,20.923,69.05706489609149,62.710249999999995,-80.084,12.872,-95.143,2245.419,601.9559571623608,21.506625,1,1,0,1,ddos
0.0811,0.0543,549.97,87.065,0.924,75.976,21.076,70.97623757540177,62.472,-79.776,13.404,-95.317,2245.452,578.2957657558931,21.577500000000004,1,1,0,1,ddos
0.0811,0.0544,550.0,87.544,0.935,75.945,21.909,71.13049720389938,58.88375,-78.711,13.353,-94.844,2245.435,582.6817400495261,21.749374999999997,1,1,0,1,ddos
0.0812,0.0544,550.03,87.422,0.936,75.968,21.52,67.39588577230714,63.3425,-78.687,13.677,-94.294,2245.441,601.4307555361372,21.891250000000003,1,1,0,1,ddos
0.0813,0.0545,550.04,87.055,0.938,75.999,20.432,70.12648004399355,63.51425,-78.67,15.165,-95.339,2245.465,572.8256228689582,21.918125,1,1,0,1,ddos
0.0813,0.0545,550.12,86.922,0.924,75.996,20.803,67.11425814906934,63.241,-78.506,15.195,-94.722,2245.484,599.0358426135658,21.912999999999997,1,1,0,1,ddos
0.0814,0.0545,550.05,87.226,0.897,75.941,21.138,66.26290190611628,63.39274999999999,-79.894,15.01,-94.629,2245.489,592.6535563943326,21.888875,1,1,0,1,ddos
0.0814,0.0546,550.09,87.535,0.904,75.908,21.069,62.17254449927371,65.4015,-79.728,15.163,-95.058,2245.5,603.8663748714314,21.844750000000005,1,1,0,1,ddos
0.0815,0.0546,550.04,87.621,0.917,75.919,20.897,67.18719026167811,66.55125,-79.566,15.161,-95.205,2245.477,600.0220122086307,21.769624999999998,1,1,0,1,ddos
0.0816,0.0547,550.05,87.697,0.915,75.927,21.27,69.69720465507785,68.759,-79.892,14.804,-95.028,2245.497,575.2154650870145,21.6705,1,1,0,1,ddos
0.0816,0.0547,550.09,87.643,0.917,75.945,21.262,69.59905194016342,66.72475,-80.136,14.973,-95.186,2245.499,573.0029272578081,21.694375,1,1,0,1,ddos
0.0817,0.0548,550.05,87.564,0.912,75.949,21.379,67.79026690490839,67.2665,-80.523,14.19,-95.652,2245.507,565.3669962961266,21.903249999999996,1,1,0,1,ddos
0.0817,0.0548,549.97,87.764,0.899,75.939,22.324,66.51314806086397,68.05924999999999,-78.328,14.243,-94.82,2245.473,575.6928414966568,21.911125000000002,1,1,0,1,ddos
0.0818,0.0548,550.02,87.821,0.898,75.969,22.321,66.88435703031112,67.224,-78.03,13.814,-94.359,2245.479,554.0544423255438,21.738999999999997,1,1,0,1,ddos
0.0819,0.0549,550.04,87.918,0.906,75.99,22.467,73.27486319240747,66.37475,-77.836,13.096,-95.352,2245.459,554.391002807052,21.670875,1,1,0,1,ddos
0.0819,0.0549,549.95,87.757,0.917,75.989,22.434,70.69800896944426,66.0315,-79.489,12.173,-96.665,2245.475,580.1252179189223,21.652749999999997,1,1,0,1,ddos
0.082,0.055,549.87,87.698,0.894,75.986,21.82,73.92164925736199,68.32525000000001,-79.641,12.535,-96.195,2245.419,595.9102140461928,21.638625,1,1,0,1,ddos
0.0821,0.055,549.88,87.511,0.884,75.996,21.671,70.77515635253148,68.411,-80.243,12.55,-96.301,2245.419,621.6263617595622,21.6165,1,1,0,1,ddos
0.0821,0.055,549.91,87.328,0.893,76.018,21.023,69.7941834235359,68.40675,-79.846,12.203,-96.969,2245.454,610.0441441219052,21.649375000000003,1,1,0,1,ddos
0.0822,0.0551,549.89,87.178,0.89,76.007,21.514,77.24677668391111,66.8905,-80.712,12.255,-96.594,2245.454,577.0611453683134,21.65625,1,1,0,1,ddos
0.0822,0.0551,549.98,87.375,0.898,75.987,22.023,77.12661385382793,64.81825,-80.973,11.498,-96.106,2245.452,612.6916139863588,21.819125,1,1,0,1,ddos
0.0823,0.0552,550.02,87.333,0.892,76.022,22.163,74.33074103380673,65.132,-80.18,11.049,-96.005,2245.469,619.1744463522361,21.855,1,1,0,1,ddos
0.0824,0.0552,550.04,87.238,0.894,76.007,21.898,68.09629978719565,62.71975,-82.247,11.192,-97.104,2245.502,582.0662113516099,21.992875,1,1,0,1,ddos
0.0824,0.0553,550.05,87.609,0.885,76.017,21.817,71.35058773065506,65.0895,-81.856,11.779,-96.466,2245.505,609.4158289188981,21.95875,1,1,0,1,ddos
0.0825,0.0553,550.09,87.76,0.89,76.041,21.282,72.89778942950517,65.55725000000001,-82.536,12.655,-96.87,2245.511,596.7183026153002,22.216625,1,1,0,1,ddos
0.0826,0.0553,550.09,87.043,0.891,76.058,21.73,68.51527161235758,68.212,-83.576,13.716,-96.427,2245.497,550.4131399319175,22.2865,1,1,0,1,ddos
0.0826,0.0554,550.07,87.176,0.875,76.052,21.056,67.88185023877719,66.01875,-83.54,14.131,-96.833,2245.49,592.5365213659761,22.304374999999997,1,1,0,1,ddos
0.0827,0.0554,550.03,87.571,0.881,76.04,20.078,64.50966266944225,65.9485,-84.367,13.402,-96.172,2245.476,588.3848613634656,22.36025,1,1,0,1,ddos
0.0827,0.0555,550.01,87.521,0.894,76.041,20.669,66.77781907215264,66.58324999999999,-83.667,13.273,-95.867,2245.478,552.2786341012899,22.363125000000004,1,1,0,1,ddos
0.0828,0.0555,550.02,87.623,0.897,76.033,21.058,69.98437660710539,64.928,-85.664,14.872,-95.795,2245.46,583.7211287939452,22.515,1,1,0,1,ddos
0.0829,0.0555,550.0,87.671,0.908,76.038,20.796,70.43200963250999,68.82575,-85.25,14.629,-96.098,2245.432,580.196436776426,22.825874999999996,1,1,0,1,ddos
0.0829,0.0556,549.95,87.789,0.929,75.999,20.906,72.83960064032833,67.3115,-84.568,14.411,-96.735,2245.405,569.746073253599,22.720750000000002,1,1,0,1,ddos
0.083,0.0556,549.89,87.697,0.925,76.002,21.14,68.03747074623575,66.01525000000001,-84.241,14.612,-96.459,2245.369,581.038191114611,22.751624999999997,1,1,0,1,ddos
0.083,0.0557,549.87,87.288,0.944,76.024,21.033,70.52689226996134,64.333,-83.666,14.843,-95.997,2245.379,581.9637842898468,22.9365,1,1,0,1,ddos
0.0831,0.0557,550.0,87.071,0.93,75.995,21.255,66.27489155997637,62.17075,-82.948,14.414,-96.4,2245.391,590.1917876290462,22.725375,1,1,0,1,ddos
0.0832,0.0557,550.04,86.961,0.915,75.986,21.413,64.88017283257105,62.515499999999996,-81.232,15.192,-96.099,2245.425,561.1703915112182,22.773249999999997,1,1,0,1,ddos
0.0832,0.0558,550.0,86.976,0.922,76.006,20.929,68.65461535479379,62.084250000000004,-81.586,16.339,-96.422,2245.394,573.3981957793549,22.398125,1,1,0,1,ddos
0.0833,0.0558,550.0,86.879,0.929,76.005,20.879,68.50538934244008,63.821,-80.57,15.894,-96.368,2245.377,609.6840349805757,22.423000000000002,1,1,0,1,ddos
0.0834,0.0559,550.0,86.777,0.93,75.991,20.908,70.88357753942081,64.68075,-82.113,14.786,-95.673,2245.417,571.0806127069429,22.400875,1,1,0,1,ddos
0.0834,0.0559,549.99,86.824,0.921,75.958,20.927,67.80468198202469,65.1095,-83.307,14.598,-95.167,2245.419,584.6699796909994,22.43275,1,1,0,1,ddos
0.0835,0.056,549.98,87.308,0.91,75.981,20.725,66.88653684005163,66.74625,-84.162,14.063,-95.031,2245.458,570.4862832689882,22.463625,1,1,0,1,ddos
0.0835,0.056,549.97,87.476,0.918,75.95,21.536,63.9975828935038,66.615,-84.057,13.994,-94.071,2245.437,587.3641905653541,22.6285,1,1,0,1,ddos
0.0836,0.056,550.07,87.381,0.912,75.96,21.462,67.22687577634494,64.25875,-85.054,13.095,-94.673,2245.401,562.5371946055117,22.486375000000002,1,1,0,1,ddos
0.0837,0.0561,550.03,87.243,0.895,75.963,21.94,68.88830499939694,63.3155,-85.42,12.955,-95.262,2245.393,584.1064616153707,22.466250000000002,1,1,0,1,ddos
0.0837,0.0561,550.06,87.376,0.892,75.997,21.714,71.70213977129764,64.84525,-84.501,12.633,-95.968,2245.403,606.2773910735549,22.279125,1,1,0,1,ddos
0.0838,0.0562,550.01,87.699,0.884,75.972,21.99,73.56635195337526,63.19,-85.315,12.515,-96.302,2245.432,584.2158714950683,22.225,1,1,0,1,ddos
0.0839,0.0562,550.01,87.319,0.898,75.996,21.805,70.6510199116721,64.49175,-83.71,13.178,-95.215,2245.442,603.5714312750898,22.267875,1,1,0,1,ddos
0.0839,0.0563,549.96,87.285,0.888,76.02,21.768,74.47908164564322,66.8745,-85.04,11.947,-94.276,2245.425,596.4724310680181,22.35675,1,1,0,1,ddos
0.084,0.0563,549.93,87.14,0.915,76.042,21.933,73.28611912910091,65.21525,-84.175,12.377,-94.119,2245.413,613.6695956625729,22.290625,1,1,0,1,ddos
0.084,0.0563,549.94,87.156,0.905,76.004,21.761,75.07942996713881,65.967,-83.224,12.753,-94.22,2245.447,623.0783911763959,22.675500000000003,1,1,0,1,ddos
0.0841,0.0564,550.01,86.992,0.927,76.007,21.74,78.40785451071065,63.27975,-80.212,12.943,-94.78,2245.456,614.1578126636298,23.044375,1,1,0,1,ddos
0.0842,0.0564,549.96,86.568,0.905,76.022,21.534,72.68564756242891,65.1015,-80.403,11.738,-93.914,2245.451,595.2585973656613,23.031250000000004,1,1,0,1,ddos
0.0842,0.0565,549.96,86.873,0.917,76.023,21.222,72.7211108295325,66.77425000000001,-80.256,12.696,-93.611,2245.445,625.5917941207326,23.080125000000002,1,1,0,1,ddos
0.0843,0.0565,549.99,86.783,0.891,75.987,20.721,70.03085912890486,67.208,-80.987,13.48,-94.618,2245.422,637.6429330950205,23.060000000000002,1,1,0,1,ddos
0.0843,0.0565,549.97,86.509,0.897,76.022,21.076,70.1271444058166,68.14275,-83.808,14.114,-94.446,2245.416,644.6620687531395,22.913875,1,1,0,1,ddos
0.0844,0.0566,549.92,86.392,0.907,76.027,21.457,74.3378454799341,69.54050000000001,-83.863,13.605,-94.235,2245.431,636.4440751357618,22.665750000000006,1,1,0,1,ddos
0.0845,0.0566,549.92,86.427,0.905,76.025,22.492,72.56721657149997,68.21625,-85.508,12.849,-93.962,2245.441,615.743487371398,22.465625,1,1,0,1,ddos
0.0845,0.0567,549.91,86.468,0.902,76.053,22.227,76.37059979886214,70.021,-84.457,13.239,-93.628,2245.436,608.0282010382493,22.487500000000004,1,1,0,1,ddos
0.0846,0.0567,549.99,86.253,0.901,76.031,22.011,74.36391843632335,70.61975000000001,-82.027,13.063,-93.591,2245.454,582.6245690633547,22.572375,1,1,0,1,ddos
0.0847,0.0567,550.03,86.071,0.887,75.977,21.769,75.51942458541141,68.20349999999999,-83.076,13.019,-94.095,2245.475,619.2705221153947,22.651249999999997,1,1,0,1,ddos
0.0847,0.0568,550.06,85.804,0.885,75.982,21.055,73.97154027984837,68.73125,-81.495,14.295,-94.14,2245.438,605.7903426120381,22.784125000000003,1,1,0,1,ddos
0.0848,0.0568,550.06,86.211,0.887,76.035,20.829,72.5200303275369,68.773,-81.501,14.89,-94.376,2245.455,629.9443775887132,22.735999999999997,1,1,0,1,ddos
0.0848,0.0569,550.05,86.411,0.889,76.056,20.944,68.80310931710142,68.68175,-81.921,14.544,-94.495,2245.498,605.605385256142,23.044875,1,1,0,1,ddos
0.0849,0.0569,550.04,86.186,0.885,76.033,20.341,69.80915329544669,66.7825,-80.451,15.144,-94.266,2245.483,585.0773017783174,22.97375,1,1,0,1,ddos
0.085,0.057,549.95,86.412,0.896,76.012,20.417,69.10173963446137,66.79625,-79.902,14.466,-93.885,2245.512,604.7421726284546,23.242625,1,1,0,1,ddos
0.085,0.057,549.94,86.308,0.882,76.046,20.662,71.8041440795312,67.858,-78.911,14.011,-94.146,2245.466,616.7958306457947,23.264499999999998,1,1,0,1,ddos
0.0851,0.057,550.0,86.488,0.875,76.019,20.908,71.56787927037831,66.10374999999999,-78.714,13.581,-95.11,2245.471,572.6868121645867,23.224375000000002,1,1,0,1,ddos
0.0852,0.0571,549.99,86.66,0.881,76.035,20.573,73.8634208107161,65.11949999999999,-80.772,13.913,-95.026,2245.462,598.8588584880908,23.218249999999998,1,1,0,1,ddos
0.0852,0.0571,550.0,86.475,0.883,76.027,20.052,72.55360459998586,63.83525,-81.716,12.095,-95.068,2245.455,588.2396414326572,23.379125000000002,1,1,0,1,ddos
0.0853,0.0572,549.92,86.496,0.884,76.043,19.954,69.50381765738719,64.021,-82.183,13.24,-94.617,2245.493,638.634488376394,23.317,1,1,0,1,ddos
0.0854,0.0572,549.94,86.455,0.884,76.053,19.693,70.78017020820877,64.02675,-83.81,13.281,-94.358,2245.483,611.6479679321726,23.382875000000002,1,1,0,1,ddos
0.0854,0.0573,549.91,86.907,0.877,76.04,19.867,68.5477990747186,65.09049999999999,-83.646,12.736,-94.103,2245.52,588.988388698543,23.13375,1,1,0,1,ddos
0.0855,0.0573,549.93,86.874,0.877,76.035,20.018,65.22263179076607,64.70525,-84.436,11.666,-94.548,2245.52,624.1510381881756,23.297625,1,1,0,1,ddos
0.0855,0.0573,549.9,86.8,0.889,76.024,19.337,66.161824662054,68.0,-84.6,12.217,-94.627,2245.514,592.2633498639325,23.2745,1,1,0,1,ddos
0.0856,0.0574,549.99,87.069,0.881,76.028,19.736,70.61857649434015,68.44375,-84.747,13.041,-94.617,2245.519,614.8918859943216,23.263375,1,1,0,1,ddos
0.0857,0.0574,549.99,87.382,0.877,75.996,19.449,71.73356756550812,67.8235,-83.952,13.539,-94.783,2245.519,607.807876555285,23.18225,1,1,0,1,ddos
0.0857,0.0575,549.92,87.243,0.878,75.992,18.757,66.6657142647227,69.30125,-83.332,13.81,-94.279,2245.523,606.6255422012426,23.086124999999996,1,1,0,1,ddos
0.0858,0.0575,549.83,87.182,0.885,75.988,18.976,68.16758154607572,70.316,-81.318,12.112,-94.463,2245.504,594.1171901189576,23.031000000000002,1,1,0,1,ddos
0.0859,0.0575,549.84,87.165,0.899,76.015,19.186,66.71310967145521,68.75575,-80.738,12.41,-94.465,2245.508,611.3366220920259,23.278875000000003,1,1,0,1,ddos
0.0859,0.0576,549.8,87.005,0.916,76.026,19.033,66.69468580030141,68.1425,-80.506,11.85,-94.124,2245.482,587.8023249397459,23.31575,1,1,0,1,ddos
0.086,0.0576,549.83,86.432,0.909,76.013,19.802,67.3456450777063,70.52025,-78.289,12.812,-94.586,2245.481,622.7916250059118,23.314625,1,1,0,1,ddos
0.086,0.0577,549.8,86.679,0.899,75.981,20.007,68.54467404270935,67.339,-80.529,12.594,-94.399,2245.491,610.3949880546115,23.1545,1,1,0,1,ddos
0.0861,0.0577,549.87,86.392,0.896,75.957,19.581,69.0801764762837,65.95775,-79.236,13.173,-94.671,2245.494,609.4801573988782,23.174374999999998,1,1,0,1,ddos
0.0862,0.0578,549.92,86.007,0.917,75.983,19.568,67.2207662518485,65.0175,-79.029,13.628,-94.445,2245.48,618.4009559262179,23.354249999999997,1,1,0,1,ddos
0.0862,0.0578,549.96,85.818,0.927,75.985,19.477,67.26455440619675,66.69525,-79.744,15.117,-93.888,2245.486,594.7983154557617,23.609125,1,1,0,1,ddos
0.0863,0.0578,550.03,86.299,0.923,75.969,19.969,70.28696964898035,67.4,-80.364,16.731,-93.429,2245.483,622.3815506918331,23.424999999999997,1,1,0,1,ddos
0.0863,0.0579,550.1,86.795,0.916,75.952,19.849,73.61585941857483,67.91375,-80.709,16.742,-93.274,2245.483,624.3840072227867,23.576874999999998,1,1,0,1,ddos
0.0864,0.0579,550.01,86.744,0.903,75.981,20.645,70.1149482429656,69.9725,-80.786,16.175,-93.694,2245.473,638.019257831422,23.67775,1,1,0,1,ddos
0.0865,0.058,549.94,87.234,0.909,76.003,20.583,70.66368359920274,69.20125,-78.607,15.461,-93.373,2245.494,635.6874387768263,23.778624999999998,1,1,0,1,ddos
0.0865,0.058,549.88,87.08,0.896,76.033,20.699,73.19338636910922,67.378,-79.151,14.803,-93.748,2245.488,616.8500229027135,24.1135,1,1,0,1,ddos
0.0866,0.058,549.91,87.289,0.897,76.053,21.116,71.07209530698535,67.51575,-79.549,14.543,-93.292,2245.52,612.0077805337814,23.903375,1,1,0,1,ddos
0.0866,0.0581,549.84,87.955,0.891,76.033,21.082,69.52671649987604,66.45349999999999,-80.139,14.428,-93.661,2245.527,631.1851844274249,24.03025,1,1,0,1,ddos
0.0867,0.0581,549.86,88.115,0.871,76.021,21.983,73.97946499069401,64.53525,-80.247,13.882,-93.073,2245.51,651.6738968970498,24.183125,1,1,0,1,ddos
0.0868,0.0582,549.89,87.364,0.878,76.023,21.781,74.02297863796521,62.802,-79.355,14.772,-93.396,2245.466,619.8081292150684,24.106,1,1,0,1,ddos
0.0868,0.0582,549.85,87.064,0.874,75.995,21.162,73.4515746970223,64.45575,-80.778,15.696,-95.323,2245.439,614.6140072014416,24.192874999999997,1,1,0,1,ddos
0.0869,0.0582,549.86,87.09,0.887,76.012,20.805,71.44280871212364,65.3845,-81.695,16.001,-94.774,2245.483,622.588965446456,24.17575,1,1,0,1,ddos
0.0869,0.0583,549.85,87.409,0.883,75.984,21.004,71.44414286976325,62.23225,-81.521,15.963,-94.822,2245.465,652.2228238573667,23.826625,1,1,0,1,ddos
0.087,0.0583,549.81,87.518,0.875,75.995,21.213,71.79438434858024,63.674,-81.99,15.669,-93.573,2245.468,623.5402901083567,23.747500000000002,1,1,0,1,ddos
0.0871,0.0584,549.93,87.342,0.885,75.981,21.587,73.8315748178458,63.63875,-82.429,14.352,-93.355,2245.502,630.2671906342325,23.812375,1,1,0,1,ddos
0.0871,0.0584,549.98,87.324,0.895,75.964,21.316,72.59346854840976,63.25750000000001,-83.297,13.656,-92.901,2245.468,606.8453056027765,23.758250000000004,1,1,0,1,ddos
0.0872,0.0584,549.92,87.603,0.89,75.978,21.866,71.88255133327303,65.38125,-84.413,12.618,-93.426,2245.477,596.3896267516308,23.909125,1,1,0,1,ddos
0.0873,0.0585,549.99,87.585,0.879,75.984,22.368,68.08123919911233,64.857,-82.992,12.371,-94.14,2245.511,588.247406033193,23.971000000000004,1,1,0,1,ddos
0.0873,0.0585,549.96,87.511,0.876,76.002,22.134,66.46349217160925,63.67075,-81.714,12.526,-94.38,2245.47,614.881351655896,24.012875,1,1,0,1,ddos
0.0874,0.0586,549.9,86.984,0.888,75.967,21.557,67.36650638597963,63.9795,-82.575,12.687,-94.588,2245.445,642.0955188360156,23.930750000000003,1,1,0,1,ddos
0.0874,0.0586,549.87,86.602,0.898,75.994,21.576,66.12641571380237,67.83725,-82.651,12.767,-94.976,2245.457,646.4495395987208,23.941625,1,1,0,1,ddos
0.0875,0.0586,549.92,86.622,0.902,75.973,22.248,65.77425524385437,67.61000000000001,-81.5,13.046,-95.17,2245.458,628.0131649391919,23.678500000000003,1,1,0,1,ddos
0.0876,0.0587,549.92,87.022,0.916,76.007,22.262,64.39348813098658,67.98174999999999,-83.721,13.234,-95.335,2245.436,622.7737071714103,23.596375,1,1,0,1,ddos
0.0876,0.0587,549.94,87.356,0.915,75.997,21.5,67.83472043597386,68.0765,-84.956,11.823,-95.176,2245.465,610.5689123805257,23.817249999999998,1,1,0,1,ddos
0.0877,0.0588,549.96,87.354,0.908,75.996,20.685,66.31450266524422,68.30925,-85.825,13.184,-94.705,2245.472,576.4984545869872,23.841125,1,1,0,1,ddos
0.0877,0.0588,549.93,86.972,0.918,75.974,20.606,64.9256145739905,69.095,-84.597,13.602,-95.377,2245.482,611.0933280658564,23.891,1,1,0,1,ddos
0.0878,0.0589,549.97,86.624,0.92,75.991,20.704,67.48891440701465,71.06375,-82.838,14.503,-95.194,2245.444,636.5839137324708,23.870875,1,1,0,1,ddos
0.0879,0.0589,549.86,86.469,0.944,76.007,21.194,73.7819630221394,70.2175,-82.217,15.162,-94.822,2245.467,607.1590974874056,23.95175,1,1,0,1,ddos
0.0879,0.0589,549.95,86.391,0.939,76.037,21.609,73.6966920346624,70.78825,-81.895,12.809,-94.764,2245.512,623.5366380414168,23.768625,1,1,0,1,ddos
0.088,0.059,550.01,87.048,0.945,76.034,21.797,72.95584237159899,71.123,-81.447,13.818,-94.923,2245.473,643.7729047038804,23.7125,1,1,0,1,ddos
0.088,0.059,549.98,86.802,0.957,76.056,21.617,70.81398956376216,69.28375,-81.889,13.253,-95.126,2245.517,656.9035853326891,23.734375000000004,1,1,0,1,ddos
0.0881,0.0591,549.95,86.823,0.949,76.041,21.584,72.4963659112439,68.16149999999999,-84.385,12.724,-95.15,2245.511,635.9092663538723,23.756249999999998,1,1,0,1,ddos
0.0882,0.0591,549.93,86.539,0.937,76.033,21.085,72.58098421399735,67.68525,-83.241,12.505,-95.768,2245.527,640.2645679654781,23.826125,1,1,0,1,ddos
0.0882,0.0591,550.04,86.814,0.942,76.033,21.092,71.97649017110085,67.06700000000001,-82.645,13.065,-95.513,2245.524,678.1286003953655,23.822,1,1,0,1,ddos
0.0883,0.0592,550.03,86.931,0.925,76.016,20.751,77.35914923695778,67.89975000000001,-83.398,13.751,-95.779,2245.531,670.0504016457066,24.050875,1,1,0,1,ddos
0.0884,0.0592,550.02,86.448,0.918,75.996,20.599,76.99379177271365,68.2635,-82.1,13.105,-95.296,2245.531,638.6379199478549,24.12375,1,1,0,1,ddos
0.0884,0.0593,550.05,87.042,0.917,75.964,19.86,74.41703556196701,70.29525,-80.671,12.995,-94.902,2245.524,656.3042691106446,24.053625,1,1,0,1,ddos
0.0885,0.0593,550.0,86.88,0.915,75.941,19.602,78.1166437827859,68.57,-82.283,12.853,-94.762,2245.518,642.5669068447489,24.1105,1,1,0,1,ddos
0.0885,0.0593,550.06,87.077,0.918,75.957,19.647,73.03255268294369,67.39875,-83.148,13.13,-94.703,2245.53,646.3877670921145,24.183375,1,1,0,1,ddos
0.0886,0.0594,550.02,86.819,0.918,75.978,19.753,76.60516949112501,67.36449999999999,-83.522,12.5,-95.154,2245.527,614.9583935573617,24.27525,1,1,0,1,ddos
0.0887,0.0594,550.03,87.257,0.913,76.001,19.527,74.41591255626064,64.52425,-83.511,13.572,-95.56,2245.476,655.645203242126,24.517125,1,1,0,1,ddos
0.0887,0.0595,549.99,87.159,0.913,76.009,19.716,77.83357849164352,65.682,-83.77,12.966,-95.635,2245.483,612.5265444023721,24.411,1,1,0,1,ddos
0.0888,0.0595,549.99,87.304,0.92,76.003,19.844,78.27133838598897,64.22775,-84.202,12.898,-95.712,2245.483,642.4861141733431,24.462874999999997,1,1,0,1,ddos
0.0888,0.0595,549.99,87.502,0.932,76.012,19.856,77.7086075339602,63.7285,-83.484,11.675,-95.603,2245.52,610.2587502075994,24.55075,1,1,0,1,ddos
0.0889,0.0596,549.96,87.496,0.922,76.018,20.368,76.08893673825109,66.20725,-83.603,11.522,-95.858,2245.505,631.00156453422,24.771625000000004,1,1,0,1,ddos
0.089,0.0596,550.0,87.618,0.914,75.976,20.596,77.54378072103789,66.553,-82.386,12.057,-96.528,2245.503,599.4632691557251,24.7705,1,1,0,1,ddos
0.089,0.0597,549.92,87.364,0.921,75.99,20.403,73.30767461190922,66.56575,-82.543,12.303,-96.221,2245.483,618.8091244193968,24.327374999999996,1,1,0,1,ddos
0.0891,0.0597,549.93,86.883,0.896,75.973,20.647,71.3674507421664,68.3925,-82.793,11.462,-96.408,2245.479,598.2909226062422,24.58725,1,1,0,1,ddos
0.0891,0.0598,549.92,87.383,0.909,75.97,21.275,70.97746916525386,70.12625,-83.084,11.309,-97.577,2245.46,609.0372521094733,24.636124999999996,1,1,0,1,ddos
0.0892,0.0598,549.97,87.494,0.873,75.955,20.872,68.51164794535873,70.831,-80.848,11.729,-96.618,2245.463,641.2433332585874,24.746,1,1,0,1,ddos
0.0893,0.0598,549.95,87.651,0.874,75.974,21.518,71.28161037689846,71.13875,-81.423,12.107,-95.513,2245.443,595.4647813349143,24.868875,1,1,0,1,ddos
0.0893,0.0599,550.0,88.191,0.896,75.949,21.106,68.36687664882027,69.24549999999999,-82.844,9.676,-95.777,2245.445,601.5699055548192,25.15075,1,1,0,1,ddos
0.0894,0.0599,550.04,88.118,0.892,75.957,21.482,67.64533214502538,69.48725,-81.947,10.87,-96.802,2245.435,610.6393504002319,25.167625,1,1,0,1,ddos
